val_mean_dice,MeanDice,HausdorffDistance,SurfaceDistance,eval_loss
0.018845688551664352,7.274150993907824e-05,117.72900390625,40.836181640625,1.5606045722961426
0.11554427444934845,0.018845688551664352,inf,inf,1.5605051040649414
0.27825337648391724,0.11554427444934845,inf,inf,1.7311178207397462
0.23800893127918243,0.27825337648391724,inf,inf,1.5181352615356445
0.28488266468048096,0.23800893127918243,96.44210815429688,35.570289611816406,1.5318551063537598
0.22720924019813538,0.28488266468048096,inf,inf,1.5258377075195313
0.1876847743988037,0.22720924019813538,102.434326171875,43.95026397705078,1.5755299568176269
0.3198617994785309,0.1876847743988037,103.7289810180664,42.47260665893555,1.601104164123535
0.33367303013801575,0.3198617994785309,75.30891418457031,21.973289489746094,1.5193649291992188
